Data Source	World Development Indicators																																																												
																																																													
Last Updated Date	3/23/17																																																												
																																																													
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	avg	2015	2016
Namibia	NAM	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																								7.217549801	6.991390228	6.912819862	6.762390137	6.115109921			6.037819862		6.483980179		8.349610329					6.95713679		
New Caledonia	NCL	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																								#DIV/0!		
Niger	NER	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS												1.052270055																			2.937069893	3.258059978	3.238929987	2.838900089	2.808619976	2.852149963	2.594980001			3.228630066	3.189470053	2.867249966	3.063659906	2.401619911			3.334059954	4.020959854	3.662919998	4.52602005	3.733380079	4.207180023	4.327670097	4.908780098	6.777969837	4.38877111		
Nigeria	NGA	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS															3.210170031	3.063689947																																								#DIV/0!		
Nicaragua	NIC	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS											2.038589954	2.492029905								2.822779894	3.262409925		3.792680025		5.978899956			5.351749897					2.984970093						2.225850105	2.923650026	3.001600027		2.391010046	2.422009945							4.49311018					4.49311018		
Netherlands	NLD	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS											6.326330185	6.435190201	6.425320148	5.941740036	6.44299984	6.479390144	6.419010162	6.287040234	6.288980007	6.19329977	5.99243021	5.846570015	5.791289806	5.593790054	5.176159859	5.565410137	5.65557003	5.997640133	5.563960075		5.31719017	5.248919964		4.837029934	4.742090225	4.656290054	4.574319839		4.598649979	4.557209969	4.625500202	4.750770092	4.870389938	5.101490021	5.114640236	5.158790112	5.090469837	4.933760166	5.092269897	5.495790005	5.555799961	5.526169777	5.475649834	5.608129978		5.30514698		
Norway	NOR	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS													5.904059887	5.891719818	5.673659801	5.550220013	6.163599968	5.972809792	6.444349766		5.780149937	5.543640137	5.678850174	5.646299839	5.429369926	5.255670071	5.539830208	5.788070202	5.865970135	6.299860001	6.310379982	6.373219967	6.63613987	7.676640034	7.830430031	7.695789814	7.138150215	7.30354023	7.360710144	6.966420174	6.464660168	6.829390049	7.441319942	7.419819832	7.302529812	6.86868	6.385670185	6.535270214	6.289340019	7.099810123	6.749949932	6.456170082	7.371819973			6.784360038		
Nepal	NPL	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																							2.892879963	2.89331007	2.975150108	3.708379984	3.152829885	3.11435008	3.171940088	3.364639997	3.605360031	3.517210007	3.805170059	4.663760185	4.716989994			4.087480068	4.715370178	3.960880068		
Nauru	NRU	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																								#DIV/0!		
New Zealand	NZL	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS														4.753290176	4.74669981	5.167319775	5.454790115	4.452640057	4.532420158	4.467740059	4.232610226	4.440589905	4.532700062		4.045710087	3.546279907	3.430299997	3.917390108	4.425879955	4.818240166					5.926070213	5.742159843	6.38368988	6.1572299		6.636209965		6.560490131	6.406990051	6.429440022	6.503930092	6.268859863	5.935090065	5.925030231	5.528100014	6.345190048	7.053100109	6.99861002	7.252709866		6.442649841	6.425327015		
OECD members	OED	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS															4.667190075	5.140339851	5.224440098		5.024965048	5.050330162	5.154510021	5.195049763	5.242624998	4.900629997			4.761539936	4.836409807	4.677410126	4.746560097	4.605169773	4.817440033	4.860815048	5.104849815	4.862465143	4.856995106	5.072149992		4.569329977	4.64109993	4.873390198	5.112555027	5.255889893	5.286449909	5.078465223	5.116225004	5.036000013	4.871769905	5.092269897	5.393929958	5.473150015	5.189069986	4.939400196			5.132253355		
Oman	OMN	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																											3.79282999	3.656260014	3.389889956	2.978240013	2.838920116	2.987940073	3.122580051	3.508219957	3.444489956	3.413259983	3.184520006	3.356800079	4.112339973	4.005949974	3.200239897	4.020309925	4.325069904	3.896970034	4.028379917	3.51722002	3.859339952			4.187749863				5.008369923		4.120211935		
Other small states	OSS	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS												4.641550064	4.526509762	4.866559982	4.234240055									5.552269936	5.551660061	5.650720119			6.151110172											5.168550014	5.340209961	5.376315117	5.272594929	5.704864979	5.542549849	6.342740059	6.216684818	3.32607007	6.000745058	6.506675005	5.526269913	4.514810085	3.4848001			5.273482773		
Pakistan	PAK	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS												1.654289961	1.578259945	1.851250052	1.898059964	2.008559942	2.216350079	2.122370005	2.204180002	2.19701004	2.128829956	1.969519973	2.013669968	1.995769978	2.069849968	2.43543005	2.678129911	2.977459908		2.363820076	2.51680994	2.566760063	2.559400082	2.398679972	2.605999947	2.816790104	2.810570002	3.022300005		2.611479998	1.837820053				1.948410034	2.254359961	2.626379967	2.635270119	2.746229887	2.590770006	2.286880016	2.221750021	2.136290073	2.493439913	2.466660023	2.400585456		
Panama	PAN	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS											5.374889851	4.457220078	5.289599895	4.628779888	5.074920177	5.484330177	5.696829796	5.642819881	4.750219822	4.786630154	4.281529903	4.155700207	4.139609814	4.299900055	4.200379848	4.264289856	4.051479816	4.686500072							4.202610016	4.780560017	4.335179806	4.073450089		4.835909843	5.039690018	4.347380161	4.438210011	4.413919926	3.789170027				3.540549994			3.29343009				3.541050037		
Peru	PER	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS														3.484110117																							3.192569971		3.33630991	3.500950098	3.276400089	3.062890053	2.838229895	2.922899961	2.961139917	2.881180048	2.676389933	2.629400015	2.843650103	3.130369902	2.847419977	2.681610107	2.921639919	3.285229921	3.662539959	2.956415436		
Philippines	PHL	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																					1.717730045		2.074929953	1.686069965			1.726209998									3.042259932	3.362869978	3.563129902	3.81449008		3.267659903	3.026619911	2.997080088	3.044699907	2.567970037	2.426290035	2.5338099	2.595340014	2.692990065	2.652950048				3.41		2.697050014		
Palau	PLW	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																									7.816180229	7.523479939	7.476890087													#DIV/0!		
Papua New Guinea	PNG	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS													5.247159958					7.389709949																																						#DIV/0!		
Poland	POL	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																3.967540026	4.269820213	4.264550209		4.419760227	6.381430149		4.980450153	4.64109993	4.993619919	5.329750061	5.3979702	5.332180023	5.388989925	5.456659794	5.228280067	4.871769905	5.074969769	5.027050018	5.069270134	4.820940018	4.813099861			5.083447721		
Pre-demographic dividend	PRE	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																								3.151449919	2.767699957	3.232350111	3.063659906		3.297105074	3.406889915	3.282520056		3.527420044		3.896750093	3.077909946	3.589570045	3.757375002		3.479442522		
Puerto Rico	PRI	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS												7.250520229	7.214580059	6.479929924	7.286900043	6.229740143	7.140490055	6.387569904	6.681029797																																			6.382400036		6.382400036		
"Korea, Dem. People’s Rep."	PRK	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																								#DIV/0!		
Portugal	PRT	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS														1.63372004	1.935199976	3.062109947	3.078419924		2.900190115	2.699039936	3.067120075	3.18543005	3.328769922	3.232490063	3.14222002	3.262170076	3.048949957	3.157660007	3.387190104	3.474900007	3.569370031	4.070930004	4.337039948	4.840469837	4.670839787	4.612860203	5.06512022			5.045350075	5.161779881	5.335050106	5.255889893	5.278279781	5.042290211	5.070740223	4.908010006	4.921909809	4.702119827	5.562150002	5.402890205	5.12127018				5.091422558		
Paraguay	PRY	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS											2.281100035	2.471970081														1.544649959					1.062070012								4.30809021	4.454959869	4.570710182	4.250420094	3.877039909	3.949249983	3.438090086			3.546040058			3.767659903	4.966440201	4.963049889			4.136256027		
West Bank and Gaza	PSE	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																								#DIV/0!		
Pacific island small states	PSS	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																								#DIV/0!		
Post-demographic dividend	PST	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																5.029489994	4.932919979				5.045594931	4.829939842	5.119659901				4.689199924	4.602769852	4.565165043		4.534289837	5.115540028		5.264679909	4.971050024	4.87473011	4.843719959		4.569329977	4.890709877	4.884025097	4.974239826	5.255889893	5.330074787	5.308320045	5.176895142	5.232069969	4.933760166	4.949704885	5.279374838	5.410140038	5.122270107	5.053309917			5.162871679		
French Polynesia	PYF	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																								#DIV/0!		
Qatar	QAT	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS												3.000279903	2.691440105	2.867830038			1.746970057	1.970059991	2.77696991																				3.577670097	4.345300198	3.725980043	3.200190067	3.846560001	3.373939991	3.462589979	3.971879959	2.704869986	2.454459906	4.22755003	3.413150072	4.539659977	4.012239933	3.465519905	3.999850035	3.54895997	3.618248159		
Romania	ROU	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																					3.388740063				2.85442996	3.240459919	3.495899916	3.421950102	3.258670092	3.456680059		4.223279953		4.161819935	3.458489895	3.027750015	2.939549923			3.503748553		
Russian Federation	RUS	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																									2.939810038	3.106019974	3.839020014	3.678550005	3.547859907	3.771929979	3.866260052		4.101749897				4.154669762			3.888493919		
Rwanda	RWA	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																		2.150209904	2.232470036	2.441279888	2.666330099	4.392970085						3.505779982	3.335340023	3.746629953										4.57848978	4.09510994	5.666069984						4.296460152	3.782000065		4.950109959	4.71130991	4.751009941	5.02794981		4.586473306		
South Asia	SAS	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS														1.851250052		2.008559942				1.968410015	1.984879971	1.939345002	1.87182498	1.995769978	2.069849968	2.43543005	2.678129911	2.644330025			2.410929918	2.566760063						2.827909946	3.05140996	2.752395034	2.550110102			3.11435008	2.560175061	3.13380003	2.858554959	2.635270119	2.746229887	2.590770006	3.319590092	2.972480059	2.136290073	2.493439913	4.715370178	2.923815489		
Saudi Arabia	SAU	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																						3.890249968	4.142549992	5.977970123	6.109570026		6.255350113					5.821640015	5.179389954	6.033790112	6.383019924	5.72840023	4.974470139	4.605179787	8.338270187	7.105659962	5.943480015	7.766329765	7.679609776	7.145979881	6.277470112	5.430930138	5.891170025		5.13781023							5.684345126		
Sudan	SDN	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																									1.012179971		1.426440001		1.629899979	1.563070059	1.963019967		2.201440096	2.218679905						1.915222001		
Senegal	SEN	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																							3.200299978	3.151449919	3.157480001	3.294670105	3.391940117	3.509409904	3.854729891	5.136970043	4.77229023		5.048069954	5.534510136	5.599989891					4.991093357		
Singapore	SGP	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS												3.111500025	2.869839907	2.490230083	2.390110016	2.441720009	2.692529917	2.451050043	2.291359901	2.249660015	2.560300112	2.584280014	3.268549919	3.94904995					3.65583992												3.321360111	3.551369905	3.900629997	4.007780075	3.677010059	3.219660044	2.867870092	2.963360071	2.779350042	3.031840086	3.108360052	3.074189901	3.115309954	2.905060053		3.074201035		
Solomon Islands	SLB	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS												3.400000095																				2.753819942							2.248709917									9.87994957	8.7999897	8.973259926	10.00107956					9.413569689		
Sierra Leone	SLE	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																									4.949369907	3.46765995	3.58630991	3.294770002	3.144750118	2.835880041		2.558510065	2.413170099	2.778140068	2.588649988	2.707540035	2.919239998	2.420259953	2.760710001	2.712685037		
El Salvador	SLV	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																0.904510021																							2.319920063	2.319920063	2.54708004		2.870539904	2.759089947		2.732460022	3.012680054	3.054470062	3.741660118	3.969540119	3.486680031	3.417490005				3.344997202		
San Marino	SMR	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																3.917670012						4.015900135	4.10258007		3.059149981						3.204489946	3.503560066	3.925329924	3.816469908	3.610709906	3.374639988	3.369019985														2.309370041	2.383729935				2.346549988		
Somalia	SOM	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS													1.184689999	1.277279973																																										#DIV/0!		
Serbia	SRB	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																4.510910034	4.706639767	4.751880169	4.586550236	4.492980003	4.426569939			4.579255025		
Sub-Saharan Africa (excluding high income)	SSA	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																								3.417449951	3.247640014	3.46765995	3.391940117		3.621510029	3.848180056	3.740929961		3.722460032	4.079705	4.046169996	3.89921999		3.973870039		3.866505638		
South Sudan	SSD	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																				0.805209994				0.805209994		
Sub-Saharan Africa	SSF	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																								3.417449951	3.247640014	3.46765995	3.391940117		3.621510029	3.848180056	3.740929961		3.722460032	4.079705	4.046169996	3.89921999		3.973870039		3.866505638		
Small states	SST	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS														4.248999953	4.241605043									5.646130085	5.713135004	5.650720119			5.045985103	4.691940069	4.216619968					3.742130041				5.090950012	5.015100002	5.325620174	5.252515078	4.889499903	4.911809921	5.593795061	6.216684818	3.995015025	6.191319942	6.19851017	5.948785067	5.017380238	3.787274957			5.317841689		
Sao Tome and Principe	STP	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																											2.877300024	3.440439939	3.517810106	5.251170158	4.53594017	6.429940224	5.508369923	10.41520977	9.764100075		6.028439999	5.887080193	3.876919985	6.12149806		
Suriname	SUR	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																								#DIV/0!		
Slovak Republic	SVK	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																	5.379260063	4.468120098	3.727950096	4.315470219	4.139689922	4.129429817		4.11247015	3.871989965	3.941989899	4.251060009	4.217209816	4.108129978	3.777539968	3.724499941	3.538830042	3.535470009	4.023799896	4.127500057	3.972640038	3.924520016	4.1051898		3.883811975		
Slovenia	SVN	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																				4.923820019						5.757090092	5.655119896	5.691289902	5.635179996	5.582409859	5.575590134	5.105090141	5.106090069	5.568590164	5.562510014	5.565629959	5.661610126			5.484744496		
Sweden	SWE	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																				6.463510036	6.630529881	6.878180027									5.286729813	5.521659851	5.33370018	5.585790157		6.223899841	6.925010204		7.167329788	6.930270195	6.818840027	6.686009884	7.001029968	6.857629776	6.722670078	6.559510231	6.410679817	6.215069771	6.390719891	6.857789993	6.622000217	6.491109848	7.656189919	7.717730045		6.764346981		
Swaziland	SWZ	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																	3.714349985	3.944299936	5.796520233	6.364280224	5.297200203	6.58382988	6.753640175					5.802199841	5.511559963	5.661290169	5.484570026				5.140289783	5.653140068	4.938159943			5.090950012	5.508480072	5.516149998	5.076509953	6.805069923	6.402609825	7.4207201	8.061579704		7.518700123	7.05919981	6.966169834	8.636949539				7.437989848		
Sint Maarten (Dutch part)	SXM	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																								#DIV/0!		
Seychelles	SYC	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS											4.1884799	4.066390038	4.246940136		4.283329964	4.345019817	4.745960236								12.02892971	10.23305035	9.713600159		8.291890144	8.229519844					9.021710396	7.703690052	7.779220104		5.992070198	5.261000156			5.193329811	5.374929905			4.770120144					3.606460094				4.188290119		
Syrian Arab Republic	SYR	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS													3.58355999	3.689909935		3.934509993	5.831459999	5.714419842	5.514259815	4.966169834	4.575530052	5.383930206	5.897620201		6.133890152	6.070049763	5.62293005	4.561840057	3.615859985	4.03414011							3.69904995					4.360469818	5.046919823	6.480860233	5.371479988		5.345990181	4.871960163	4.59525013	5.130139828						5.062964058		
Turks and Caicos Islands	TCA	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																								#DIV/0!	3.265280008	
Chad	TCD	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																						2.27335	1.649039984	3.227869987	2.646709919	2.42614007			1.592949986	1.694769979				2.311739922	1.981940031	2.2579		2.850709915		2.115001639		
East Asia & Pacific (IDA & IBRD countries)	TEA	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																				2.445254982	2.896309972	3.756049991			4.260559916	2.743324995	2.997080088		2.748460054			3.078419924	3.508500099	4.504319906	4.077705026			3.767834978		3.614206665		
Europe & Central Asia (IDA & IBRD countries)	TEC	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																					3.512520075			3.755319953	3.271775007	3.340600014	3.347514987	3.550250053	3.35316503	3.642040014	3.634870052	3.971110106	4.204790115	4.341679811	4.252170086	4.157949924	4.086349964			3.960458345		
Togo	TGO	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS											2.113800049									6.679140091		5.882080078			5.39357996			4.71762991					5.675139904				4.412439823		3.984240055	4.185719967	4.508419991	4.187789917	4.017320156	4.195330143	3.621510029	3.406889915	3.66373992	3.699320078	3.437829971	4.115749836	4.423190117	4.437069893	4.668290138	4.405139923	4.83796978	4.065154509		
Thailand	THA	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS												3.066220045	3.029150009	2.554250002	2.146869898	2.380880117	3.016720057	3.215120077		2.845289946	2.5745399	2.883140087	3.273880005	3.463870049	3.437220097		3.407979965	3.115819931	2.753420115	2.502429962		3.08859992	3.045409918		3.461289883	3.168570042	3.520529985	4.555630207	4.625689983	4.832680225	5.25345993	4.817860126	3.864919901	3.725610018	4.030889988	3.93859005	4.050370216	3.603140116	3.508500099	3.863800049	3.510309935	4.808279991	4.537680149	4.125669956		3.997723055		
Tajikistan	TJK	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																		8.185580254		2.065979958	2.042979956		2.528709888	2.076590061	2.328629971	2.37658	2.77579999	2.422630072	2.772079945	3.512150049	3.403480053	3.41328001	3.459830046	4.098309994	4.006750107	3.935110092	4.018030167			3.624335607		
Turkmenistan	TKM	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																					3.049249887			3.049249887		
Latin America & the Caribbean (IDA & IBRD countries)	TLA	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																			3.431809902	3.558549881	3.248769999		3.432889938	3.812624931	3.705980062	4.250420094	3.943254948	3.851599932	3.789170027		3.662024975	3.627320051	4.123805046	5.22672987	4.549740076	4.45980978	4.963049889			4.300206214		
Timor-Leste	TLS	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																	8.102020264	11.46613979	10.48715019	9.338399887	6.418590069	5.995940208	7.676239967	8.497782912		
Middle East & North Africa (IDA & IBRD countries)	TMN	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																		5.124424934			4.905344963		5.600885153							4.410429955							4.213524938												4.448809862							4.448809862		
Tonga	TON	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																									10.34650993														5.590889931	5.460919857	4.940770149	4.532559872	3.792320013	4.152180195	3.898720026											3.898720026		
South Asia (IDA & IBRD)	TSA	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS														1.851250052		2.008559942				1.968410015	1.984879971	1.939345002	1.87182498	1.995769978	2.069849968	2.43543005	2.678129911	2.644330025			2.410929918	2.566760063						2.827909946	3.05140996	2.752395034	2.550110102			3.11435008	2.560175061	3.13380003	2.858554959	2.635270119	2.746229887	2.590770006	3.319590092	2.972480059	2.136290073	2.493439913	4.715370178	2.923815489		
Sub-Saharan Africa (IDA & IBRD countries)	TSS	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																								3.417449951	3.247640014	3.46765995	3.391940117		3.621510029	3.848180056	3.740929961		3.722460032	4.079705	4.046169996	3.89921999		3.973870039		3.866505638		
Trinidad and Tobago	TTO	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																					3.768059969		5.560279846	5.739990234	5.874609947	5.767690182				4.19990015	3.654079914				3.431809902	3.558549881	3.248769999	3.325210094	2.438920021	2.756119967	2.755630016	3.065299988	3.543009996	3.136600018												#DIV/0!		
Tunisia	TUN	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																					5.235159874	4.889359951	5.286049843	5.457630157	5.517449856	5.539720058	5.879489899				5.790860176	6.027470112	5.754889965	5.983769894	6.176469803	6.429759979	6.287809849	6.679029942		6.270989895	6.201980114	6.20182991	5.790030003	6.816730022	6.720779896	6.451570034	6.43859005	6.465519905	6.272190094	6.528480053	6.254779816		6.238299847			6.421276212		
Turkey	TUR	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																			4.347740173	2.915199995		2.208300114	1.754909992	2.647599936	2.029230118	1.738109946	1.509570003							3.365469933	3.42482996	2.251110077			0	2.957520008	2.589920044	2.711849928	2.818609953	2.960340023	3.117389917		2.862469912									2.989929914		
Tuvalu	TUV	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																															7.554180145																									#DIV/0!		
Tanzania	TZA	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																														2.249269962	2.138070107						2.53283	2.458590031	2.175909996						4.650159836	4.610779762	3.271110058	4.041910172	4.252460003	4.043660164	4.622389793				3.481430054	4.12173748		
Uganda	UGA	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS												3.161050081		3.350229979	3.390919924	3.221029997	2.676589966						2.515520096	1.689090014	2.428359985	3.431960106			5.103650093												2.461669922				4.952370167					3.254300117	2.254460096	2.695869923	2.722599983	2.200930119		3.013421734		
Ukraine	UKR	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS											4.572929859																											5.456009865	4.448840141	3.618079901	4.166230202	4.680490017	5.433330059	5.60240984	5.308320045	6.058479786	6.208730221	6.151199818	6.42993021	7.310880184		6.162380219	6.692329884	6.671649933		6.332655589		
Upper middle income	UMC	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																								4.216289997	3.89605999	3.843029976	3.839020014	4.011769772	3.789170027	3.966799974	3.879790068	3.977519989	4.101749897	4.747429848	4.586550236	4.476394892	4.165699959			4.187900543		
Uruguay	URY	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																				1.987130046	2.159509897				2.373389959	2.566790104	3.102829933					2.479079962	2.411530018		2.271719933	2.521399975	2.869869947		2.243370056		2.422549963	2.800960064	2.32220006	2.068209887	2.499540091	2.714760065	2.880259991					4.355269909				3.112457514		
United States	USA	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																											4.586699963		4.677410126	4.796090126	4.816410065	4.899069786			4.874100208	4.941530228			4.815430164	4.849349976		5.457839966	5.406209946	5.56551981	5.309219837	5.073659897	5.388820171	5.246490002	5.303549767	5.249579906	5.420030117	5.223889828				5.276904941		
Uzbekistan	UZB	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																								#DIV/0!		
St. Vincent and the Grenadines	VCT	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																											5.566810131			5.412580013		5.844820023							4.033360004	5.752679825	7.913640022		7.801990032	8.637829781		6.350810051		5.958399773		5.689780235	5.085229874					5.771054983		
"Venezuela, RB"	VEN	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS											3.745690107	3.711580038	4.246369839		3.555049896	4.560989857		4.503849983			3.881870031	4.565239906	4.43170023	5.212349892	4.347609997			4.16008997	3.741090059		2.528409958		4.454619884	3.945319891	5.173190117												3.669059992	3.627320051		6.874670029						4.723683357		
British Virgin Islands	VGB	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																3.599430084		3.96987009	4.358960152					3.976086775		
Virgin Islands (U.S.)	VIR	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																								#DIV/0!		
Vietnam	VNM	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																	4.886730194		6.285339832		6.303110123			5.82506005		
Vanuatu	VUT	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																			4.388020039				7.640820026	6.162829876	7.003630161	8.95114994	8.131750107	8.441729546					5.783030033	5.012949944					4.910830021	5.235603333		
World	WLD	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																								4.216289997	3.938129902	4.106975079	4.016435146	4.217209816	4.093739986	4.165635109	4.223919868	4.228295088	4.409540176	4.867809772	4.633744955	4.618900061	4.418900013			4.406720559		
Samoa	WSM	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																								4.016250134	3.582930088	3.826289892	3.841389894						5.144209862							5.144209862		
Kosovo	XKX	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																																								#DIV/0!		
"Yemen, Rep."	YEM	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																																									9.661629677	9.244709969							4.560599804							4.560599804		
South Africa	ZAF	"Government expenditure on education, total (% of GDP)"	SE.XPD.TOTL.GD.ZS																												5.333509922	5.463019848	5.009230137	5.289740086	5.918580055		6.067830086	5.806089878		5.575759888			5.875219822	5.443580151	5.159480095	5.066239834	4.864870071	5.068890095	5.063210011	5.072579861	4.974140167	4.866010189	5.248690128	5.721730232	5.962749958	6.368919849	5.997529984	6.056280136	5.49097551		
